PLOT_CODE,RIVER,CARELYN,IRISPSE,LYTHSAL,PHALARU,TYPHGLA,ELEVATION,KM_UPRIVER
03-002-2-06,Fraser,NA,0,0,0,0,0.02,6.09
03-002-2-09,Fraser,NA,0,0,0,0,-0.029999999,6.09
03-002-2-11,Fraser,NA,0,0,0,0,0.100000001,6.09
03-002-2-13,Fraser,NA,0,0,0,0,0.349999994,6.09
03-002-2-14,Fraser,NA,0,0,0,0,0.039999999,6.09
03-002-2-15,Fraser,NA,0,0,0,0,-0.059999999,6.09
03-002-2-16,Fraser,NA,0,0,0,0,-0.01,6.09
03-002-2-17,Fraser,NA,0,0,0,0,0.039999999,6.09
03-002-2-18,Fraser,NA,0,0,0,0,-0.119999997,6.09
03-002-2-21,Fraser,NA,0,0,0,0,0.209999993,6.09
03-002-2-22,Fraser,NA,0,0,0,0,0.100000001,6.09
03-002-2-30,Fraser,NA,0,0,0,0,0.189999998,6.09
03-002-2-31,Fraser,NA,0,0,0,0,-0.129999995,6.09
03-002-2-32,Fraser,NA,0,0,0,0,-0.02,6.09
03-002-3-03,Fraser,NA,0,5.8394,0,0,1,6.09
03-002-3-07,Fraser,NA,0,2.7972,0,0,0.870000005,6.09
03-002-3-10,Fraser,NA,0,0,0,0,0.800000012,6.09
03-002-3-12,Fraser,NA,0,0,0,0,0.600000024,6.09
03-002-3-15,Fraser,NA,0,0,0,0,0.850000024,6.09
03-002-3-20,Fraser,NA,0,6.0606,0,0,0.899999976,6.09
03-002-3-23,Fraser,NA,1.9048,0,0,0,0.980000019,6.09
03-002-3-26,Fraser,NA,0,6.7797,1.6949,0,0.600000024,6.09
03-002-3-29,Fraser,NA,0,2.8169,0,0,0.660000026,6.09
03-002-3-33,Fraser,NA,0,0,0,0,0.75999999,6.09
03-002-3-35,Fraser,NA,0,0,0,0,0.959999979,6.09
03-002-3-36,Fraser,NA,0,0,0,0,0.579999983,6.09
03-003-1-01,Fraser,NA,0,1.1111,NA,0,0.699999988,6.55
03-003-1-02,Fraser,NA,0,1.0256,NA,0,0.790000021,6.55
03-003-1-03,Fraser,NA,0,1.0929,NA,0,1.200000048,6.55
03-003-1-04,Fraser,NA,0,0,NA,0,1.139999986,6.55
03-003-1-05,Fraser,NA,0,0,NA,0,0.920000017,6.55
03-003-1-06,Fraser,NA,0,1.8519,NA,0,0.949999988,6.55
03-003-1-07,Fraser,NA,0,1.5873,NA,0,0.639999986,6.55
03-003-1-08,Fraser,NA,0,2.4691,NA,0,0.870000005,6.55
03-003-1-09,Fraser,NA,0,2.5478,NA,0,0.479999989,6.55
03-003-1-10,Fraser,NA,5.8252,0,NA,0,0.949999988,6.55
03-003-1-11,Fraser,NA,0,3.5398,NA,0,0.660000026,6.55
03-003-1-12,Fraser,NA,0,0,NA,0,0.660000026,6.55
03-003-1-13,Fraser,NA,0,0.5263,NA,0,0.5,6.55
03-003-1-14,Fraser,NA,0,1.6949,NA,0,0.610000014,6.55
03-003-1-15,Fraser,NA,0,0,NA,0,0.689999998,6.55
03-003-1-16,Fraser,NA,100,0,NA,0,0.899999976,6.55
03-003-2-01,Fraser,NA,0,8,NA,0,-0.170000002,6.55
03-003-2-02,Fraser,NA,0,0,NA,0,-0.07,6.55
03-003-2-03,Fraser,NA,0,0,NA,0,0.289999992,6.55
03-003-2-04,Fraser,NA,0,1.5385,NA,0,0.389999986,6.55
03-003-2-05,Fraser,NA,0,0,NA,0,0.660000026,6.55
03-003-2-06,Fraser,NA,0,0,NA,0,0.519999981,6.55
03-003-2-07,Fraser,NA,0,0.885,NA,0,0.189999998,6.55
03-003-2-08,Fraser,NA,0,0,NA,0,0.239999995,6.55
03-003-2-09,Fraser,NA,0,0,NA,0,0.189999998,6.55
03-003-2-10,Fraser,NA,0,0,NA,0,0.07,6.55
03-003-2-11,Fraser,NA,0,0,NA,0,-0.079999998,6.55
03-003-2-12,Fraser,NA,0,0,NA,0,0.180000007,6.55
03-004-1-1,Fraser,0,1.3889,1.3889,NA,97.2222,0.95,4.9
03-004-1-10,Fraser,15.5844,0,0,NA,84.4156,0.99,4.9
03-004-1-11,Fraser,0,0,0,NA,0,0.83,4.9
03-004-1-12,Fraser,0,0,0,NA,100,1.11,4.9
03-004-1-13,Fraser,0,0,3.2787,NA,90.1639,0.96,4.9
03-004-1-14,Fraser,0,0,0,NA,100,0.96,4.9
03-004-1-15,Fraser,24.6377,0,0,NA,72.4638,1.14,4.9
03-004-1-16,Fraser,0,0,0,NA,100,1.05,4.9
03-004-1-17,Fraser,0,0,0,NA,100,1.01,4.9
03-004-1-18,Fraser,0,0,0,NA,100,1,4.9
03-004-1-19,Fraser,0,0,3.6697,NA,13.7615,1.5,4.9
03-004-1-2,Fraser,0,0,0,NA,100,1.14,4.9
03-004-1-20,Fraser,0,0,0,NA,100,1.09,4.9
03-004-1-3,Fraser,0,0,0,NA,100,1.08,4.9
03-004-1-4,Fraser,0,32.9412,11.7647,NA,0,1.04,4.9
03-004-1-5,Fraser,0,0,0,NA,100,1.05,4.9
03-004-1-6,Fraser,0,0,0,NA,100,1.01,4.9
03-004-1-7,Fraser,0,4.7619,0,NA,28.5714,1.37,4.9
03-004-1-8,Fraser,0,0,0,NA,0,0.94,4.9
03-004-1-9,Fraser,0,0,0,NA,98.3607,1,4.9
03-006-1-1,Fraser,NA,0,0,0,0,0.84,6.86
03-006-1-10,Fraser,NA,0,1.9512,0,0,1.219929,6.86
03-006-1-11,Fraser,NA,0,0,0,0,0.869948,6.86
03-006-1-13,Fraser,NA,0,0,2.5641,0,1.069881,6.86
03-006-1-2,Fraser,NA,0,0,0,0,1.059981,6.86
03-006-1-3,Fraser,NA,0,0.813,0,0,1.159955,6.86
03-006-1-4,Fraser,NA,0,1.9139,0,0,1.079975,6.86
03-006-1-5,Fraser,NA,0,0,0,0,0.949928,6.86
03-006-1-6,Fraser,NA,10.4046,0,0,0,0.899931,6.86
03-006-1-7,Fraser,NA,0,0,0,0,1.049881,6.86
03-006-1-8,Fraser,NA,0,0,0,0,1.119977,6.86
03-006-1-9,Fraser,NA,0,1.3072,0,0,1.539848,6.86
04-001-1-01,Fraser,NA,NA,NA,NA,0,1.26,2.68
04-001-1-02,Fraser,NA,NA,NA,NA,0,1.02,2.68
04-001-1-03,Fraser,NA,NA,NA,NA,0,1.3,2.68
04-001-1-04,Fraser,NA,NA,NA,NA,0,1.08,2.68
04-001-1-05,Fraser,NA,NA,NA,NA,0,0.93,2.68
04-001-1-06,Fraser,NA,NA,NA,NA,0,0.88,2.68
04-001-1-07,Fraser,NA,NA,NA,NA,0,1.07,2.68
04-001-1-08,Fraser,NA,NA,NA,NA,0,0.94,2.68
04-001-1-09,Fraser,NA,NA,NA,NA,0,0.93,2.68
04-001-1-10,Fraser,NA,NA,NA,NA,0,0.79,2.68
04-001-1-11,Fraser,NA,NA,NA,NA,0,1,2.68
04-001-1-12,Fraser,NA,NA,NA,NA,0,0.94,2.68
04-001-1-13,Fraser,NA,NA,NA,NA,0,1.09,2.68
04-001-1-14,Fraser,NA,NA,NA,NA,0,0.75,2.68
04-001-1-15,Fraser,NA,NA,NA,NA,0,0.64,2.68
04-001-1-16,Fraser,NA,NA,NA,NA,0,0.61,2.68
04-001-1-17,Fraser,NA,NA,NA,NA,0,0.78,2.68
04-001-1-18,Fraser,NA,NA,NA,NA,0,1.25,2.68
04-001-1-19,Fraser,NA,NA,NA,NA,0,1.11,2.68
04-001-1-20,Fraser,NA,NA,NA,NA,0,1,2.68
04-003-1-1,Fraser,0,16.3934,0,65.5738,0,1.04,4.03
04-003-1-10,Fraser,99.7783,0,0,0,0,0.97,4.03
04-003-1-11,Fraser,99.6264,0,0,0,0,0.98,4.03
04-003-1-12,Fraser,99.8981,0,0,0,0,1.24,4.03
04-003-1-3,Fraser,0,0,1.3514,0,0,0.93,4.03
04-003-1-4,Fraser,0,0,0,0,0,0.99,4.03
04-003-1-5,Fraser,31.8841,5.7971,0.2899,8.6957,0,0.84,4.03
04-003-1-6,Fraser,93.0851,6.6489,0.133,0.133,0,1.02,4.03
04-003-1-7,Fraser,0.4673,4.6729,14.0187,32.7103,0,1.19,4.03
04-003-1-8,Fraser,98.9011,0,0,0,0,0.99,4.03
04-003-1-9,Fraser,99.3377,0,0.1325,0,0,0.85,4.03
04-005-1-01,Fraser,NA,0,0,NA,0,1.04,3.67
04-005-1-02,Fraser,NA,0,3.1579,NA,0,1.01,3.67
04-005-1-03,Fraser,NA,0,0,NA,0,1.11,3.67
04-005-1-04,Fraser,NA,0,0,NA,0,1.07,3.67
04-005-1-05,Fraser,NA,0,0,NA,0,1.1,3.67
04-005-1-06,Fraser,NA,0,0,NA,0,1.05,3.67
04-005-1-07,Fraser,NA,0,0,NA,0,1.08,3.67
04-005-1-08,Fraser,NA,2.9851,0,NA,0,1.17,3.67
04-005-1-09,Fraser,NA,5.2632,5.2632,NA,0,1.06,3.67
04-005-1-10,Fraser,NA,0,0,NA,0,1.03,3.67
05-001-1-1,Fraser,81.448,0,0,0,0,1.389893,6.34
05-001-1-10,Fraser,10.2564,0,0,0,0,1.021019,6.34
05-001-1-2,Fraser,35.8744,0,0.8969,0,0,1.580371,6.34
05-001-1-3,Fraser,13.2743,3.5398,0,0,0,1.280106,6.34
05-001-1-4,Fraser,8.658,0,1.7316,0,0,1.28,6.34
05-001-1-5,Fraser,1.6129,0,0,3.2258,0,1.440686,6.34
05-001-1-6,Fraser,4.0363,0,2.0182,0,0,1.219841,6.34
05-001-1-7,Fraser,44.6429,0,0.8929,0,0,0.96984,6.34
05-001-1-8,Fraser,80.1887,0,1.8868,0,0,1.220213,6.34
05-001-1-9,Fraser,16.4609,0,0,0,0,1.110587,6.34
05-002-1-1,Fraser,21.7391,NA,21.7391,0,55.4348,1.378258,3.22
05-002-1-10,Fraser,0,NA,0,0,100,0.990174,3.22
05-002-1-11,Fraser,94.7867,NA,0,0.237,4.7393,1.511399,3.22
05-002-1-12,Fraser,0,NA,0,32.2581,3.2258,1.037049,3.22
05-002-1-13,Fraser,0,NA,0,0,25,1.009477,3.22
05-002-1-14,Fraser,0,NA,0,0,50,1.087915,3.22
05-002-1-15,Fraser,0,NA,0,0,75,1.041047,3.22
05-002-1-16,Fraser,0,NA,0,0,98.3607,0.772969,3.22
05-002-1-17,Fraser,99.6678,NA,0,0,0,1.540869,3.22
05-002-1-18,Fraser,0,NA,0,0,100,1.089474,3.22
05-002-1-2,Fraser,0,NA,0,0,100,1.138249,3.22
05-002-1-20,Fraser,0,NA,2.439,0,73.1707,1.070699,3.22
05-002-1-3,Fraser,0,NA,0,0,100,0.970523,3.22
05-002-1-4,Fraser,0,NA,0,0,100,1.07,3.22
05-002-1-5,Fraser,0,NA,0,0,100,1.119826,3.22
05-002-1-6,Fraser,0,NA,0,0,100,1.050523,3.22
05-002-1-7,Fraser,99.5025,NA,0,0,0.1658,1.570697,3.22
05-002-1-8,Fraser,0,NA,0,0,100,1.029826,3.22
05-002-1-9,Fraser,0,NA,0,0,100,1.049825,3.22
09-001-A-1-1,Fraser,NA,34.1463,NA,NA,0,1.187845,11.66
09-001-A-1-10,Fraser,NA,0,NA,NA,0,1.043608,11.66
09-001-A-1-11,Fraser,NA,0,NA,NA,0,1.402393,11.66
09-001-A-1-12,Fraser,NA,0,NA,NA,0,2.800142,11.66
09-001-A-1-13,Fraser,NA,0,NA,NA,0,1.706213,11.66
09-001-A-1-14,Fraser,NA,0,NA,NA,0,1.178657,11.66
09-001-A-1-15,Fraser,NA,0,NA,NA,0,0.995192,11.66
09-001-A-1-16,Fraser,NA,0,NA,NA,0,1.470521,11.66
09-001-A-1-17,Fraser,NA,0,NA,NA,0,2.331982,11.66
09-001-A-1-18,Fraser,NA,6.1674,NA,NA,0,1.943034,11.66
09-001-A-1-19,Fraser,NA,0,NA,NA,0,0.404178,11.66
09-001-A-1-2,Fraser,NA,0,NA,NA,0,1.110511,11.66
09-001-A-1-20,Fraser,NA,0,NA,NA,0,-1.27111,11.66
09-001-A-1-3,Fraser,NA,0,NA,NA,0,0.961024,11.66
09-001-A-1-4,Fraser,NA,0,NA,NA,0,1.123073,11.66
09-001-A-1-5,Fraser,NA,1.4981,NA,NA,0,0.961538,11.66
09-001-A-1-6,Fraser,NA,0,NA,NA,0,1.366428,11.66
09-001-A-1-7,Fraser,NA,0,NA,NA,0,0.975138,11.66
09-001-A-1-8,Fraser,NA,0,NA,NA,0,1.276914,11.66
09-001-A-1-9,Fraser,NA,0,NA,NA,0,1.016911,11.66
09-001-B -1-1,Fraser,NA,7.5949,NA,NA,0,1.458016,11
09-001-B -1-10,Fraser,NA,0,NA,NA,0,1.470549,11
09-001-B -1-11,Fraser,NA,0,NA,NA,0,1.502201,11
09-001-B -1-12,Fraser,NA,0,NA,NA,0,1.45055,11
09-001-B -1-13,Fraser,NA,0.8403,NA,NA,0,1.661102,11
09-001-B -1-14,Fraser,NA,0,NA,NA,0,1.422204,11
09-001-B -1-15,Fraser,NA,0,NA,NA,0,1.457795,11
09-001-B -1-16,Fraser,NA,0,NA,NA,0,1.575587,11
09-001-B -1-17,Fraser,NA,7.0175,NA,NA,0,1.181655,11
09-001-B -1-18,Fraser,NA,0,NA,NA,0,1.329448,11
09-001-B -1-19,Fraser,NA,17.7083,NA,NA,0,1.386129,11
09-001-B -1-2,Fraser,NA,0,NA,NA,0,0.833272,11
09-001-B -1-20,Fraser,NA,0,NA,NA,0,1.047233,11
09-001-B -1-3,Fraser,NA,0,NA,NA,0,1.01,11
09-001-B -1-4,Fraser,NA,0,NA,NA,0,1.273281,11
09-001-B -1-5,Fraser,NA,0,NA,NA,0,1.151641,11
09-001-B -1-6,Fraser,NA,0,NA,NA,0,1.221642,11
09-001-B -1-7,Fraser,NA,0,NA,NA,0,1.363839,11
09-001-B -1-8,Fraser,NA,3.5211,NA,NA,0,0.869877,11
09-001-B -1-9,Fraser,NA,14.3885,NA,NA,0,1.321647,11
09-002-A-1-1,Fraser,17.8571,3.5714,0,0,0,1.13,0.54
09-002-A-1-10,Fraser,8.8106,6.1674,0.8811,0,0,1.114481,0.54
09-002-A-1-11,Fraser,5.9322,0,5.0847,0,0,1.115973,0.54
09-002-A-1-12,Fraser,4.0161,8.0321,4.8193,0,0,1.250497,0.54
09-002-A-1-13,Fraser,2.521,0,2.521,0,0,1.12,0.54
09-002-A-1-2,Fraser,16.6667,3.3333,0,0,0,0.81,0.54
09-002-A-1-3,Fraser,24,0,0,0,0,1.02,0.54
09-002-A-1-4,Fraser,9.1743,0,0,0,0,1.098505,0.54
09-002-A-1-5,Fraser,28.6885,0,0,0,0,1.180997,0.54
09-002-A-1-6,Fraser,28.5714,0,5.7143,0,0,0.980997,0.54
09-002-A-1-7,Fraser,86.3636,0,0,0,0,0.882494,0.54
09-002-A-1-8,Fraser,10.4167,6.9444,0,1.3889,0,1.16551,0.54
09-002-A-1-9,Fraser,38.0952,1.9048,0,0,0,1.080997,0.54
09-002-B-1-1,Fraser,NA,NA,NA,NA,0,0.81,0.52
09-002-B-1-10,Fraser,NA,NA,NA,NA,0,1.24,0.52
09-002-B-1-2,Fraser,NA,NA,NA,NA,0,0.3,0.52
09-002-B-1-3,Fraser,NA,NA,NA,NA,0,0.54,0.52
09-002-B-1-4,Fraser,NA,NA,NA,NA,0,0.67,0.52
09-002-B-1-5,Fraser,NA,NA,NA,NA,0,-0.56,0.52
09-002-B-1-6,Fraser,NA,NA,NA,NA,0,1.15,0.52
09-002-B-1-7,Fraser,NA,NA,NA,NA,0,0.97,0.52
09-002-B-1-8,Fraser,NA,NA,NA,NA,0,1,0.52
09-002-B-1-9,Fraser,NA,NA,NA,NA,0,1.08,0.52
09-003-1-1,Fraser,0,0,0.1996,79.8403,3.992,1.349173,10.4
09-003-1-10,Fraser,0,0,0,0,100,1.2,10.4
09-003-1-11,Fraser,0,0,0,0,100,0.998321,10.4
09-003-1-14,Fraser,0,0.1403,0,98.1767,0,0.748703,10.4
09-003-1-15,Fraser,7.6336,7.6336,0,19.084,0,0.92398,10.4
09-003-1-16,Fraser,0.9009,0,0,0,99.0991,0.100418,10.4
09-003-1-17,Fraser,0,0,0,0,0,1.258346,10.4
09-003-1-19,Fraser,0,14.0845,1.4085,28.169,56.338,1.271677,10.4
09-003-1-2,Fraser,0,0,0,28.5714,0,1.58,10.4
09-003-1-20,Fraser,0,0,0,0,100,0.975534,10.4
09-003-1-21,Fraser,0,0,0,0,100,1.098748,10.4
09-003-1-22,Fraser,0,0,0.1277,10.2171,0,1.28875,10.4
09-003-1-23,Fraser,0,0,0,98.0392,0,1.068801,10.4
09-003-1-24,Fraser,0,0,0,95.8904,0,1.379584,10.4
09-003-1-3,Fraser,0,0,13.4048,18.7668,26.8097,NA,10.4
09-003-1-5,Fraser,0,12.5,0,0,87.5,1.357037,10.4
09-003-1-6,Fraser,0,0,0,20.6022,0,1.434596,10.4
09-003-1-7,Fraser,0,0,0,22.2222,55.5556,1.773346,10.4
09-003-1-8,Fraser,0,0,0,0,100,1.177892,10.4
09-003-1-9,Fraser,0,0,0,0,100,1.110844,10.4
09-003-2-1,Fraser,0.1953,0,0,0,0,0.391678,10.4
09-003-2-10,Fraser,0,0,0,0,0,0.421252,10.4
09-003-2-11,Fraser,0,0,0,0,0,0.300417,10.4
09-003-2-12,Fraser,0,0,0,0,0,0.09,10.4
09-003-2-13,Fraser,0,0,0,0,0,0.090418,10.4
09-003-2-14,Fraser,0,1.087,0,0,21.7391,0.380417,10.4
09-003-2-15,Fraser,0,0,0,0,3.0303,0.23,10.4
09-003-2-2,Fraser,0,0,0,0,0,0.488386,10.4
09-003-2-3,Fraser,0,0,0,0,0,0.31,10.4
09-003-2-4,Fraser,0,0,0,0,0,0.427901,10.4
09-003-2-5,Fraser,0,0,0,0,0,0.321261,10.4
09-003-2-6,Fraser,8.3333,0,0,0,0,0.129582,10.4
09-003-2-7,Fraser,56.6038,0,0,0,0,0.511252,10.4
09-003-2-8,Fraser,78.4314,0,0,0,0,0.291254,10.4
09-003-2-9,Fraser,0,0,0,0,0,0.340848,10.4
09-004-1-1,Fraser,0,NA,9.0909,NA,0,0.870394,9.78
09-004-1-10,Fraser,79.1667,NA,0,NA,0,-0.3674,9.78
09-004-1-2,Fraser,0,NA,2.6316,NA,52.6316,0.300164,9.78
09-004-1-3,Fraser,53.1915,NA,0,NA,3.5461,0.556461,9.78
09-004-1-4,Fraser,10.4167,NA,5.2083,NA,0,0.681366,9.78
09-004-1-5,Fraser,56.5217,NA,8.6957,NA,0,1.033724,9.78
09-004-1-6,Fraser,12.3711,NA,4.1237,NA,0,0.778825,9.78
09-004-1-7,Fraser,61.5385,NA,0,NA,0,-0.45625,9.78
09-004-1-8,Fraser,69.4444,NA,6.4815,NA,0,0.636487,9.78
09-004-1-9,Fraser,71.7949,NA,0,NA,0,0.456099,9.78
09-006-1-1,Fraser,0,NA,0,0.3676,0,1.280595,9.83
09-006-1-10,Fraser,0,NA,14.9254,59.7015,1.4925,1.345862,9.83
09-006-1-11,Fraser,0,NA,0,0,0,1.081785,9.83
09-006-1-12,Fraser,0,NA,0,24.7934,66.1157,1.282368,9.83
09-006-1-13,Fraser,0,NA,6.4516,0,0.6452,1.428813,9.83
09-006-1-14,Fraser,0,NA,20.8333,0,31.25,1.257036,9.83
09-006-1-2,Fraser,1.0173,NA,0,0,0,0.652177,9.83
09-006-1-3,Fraser,0,NA,8.0645,2.6882,0,1.330594,9.83
09-006-1-4,Fraser,80.6452,NA,0,0.8065,0,0.399311,9.83
09-006-1-5,Fraser,30.303,NA,0,0,0,1.208813,9.83
09-006-1-6,Fraser,0,NA,0,19.6078,78.4314,1.278817,9.83
09-006-1-7,Fraser,22.5564,NA,0,7.5188,0,1.132379,9.83
09-006-1-8,Fraser,0,NA,25.5102,61.2245,0,1.261185,9.83
09-006-1-9,Fraser,0,NA,48.0769,48.0769,0,1.279407,9.83
09-008-A-1-1,Fraser,NA,NA,0,0,0,0.492807,10.72
09-008-A-1-2,Fraser,NA,NA,0,6.6667,0,1.366808,10.72
09-008-A-1-3,Fraser,NA,NA,0,2.8169,0,0.343716,10.72
09-008-A-1-4,Fraser,NA,NA,0,1.7699,0,0.655865,10.72
09-008-A-1-5,Fraser,NA,NA,0,1.9139,0,-0.06584,10.72
09-008-A-2-1,Fraser,NA,NA,27.7778,66.6667,0,1.060214,10.72
09-008-A-2-2,Fraser,NA,NA,62.9921,23.622,0,1.564198,10.72
09-008-A-2-3,Fraser,NA,NA,41.2371,25.7732,0,1.64066,10.72
09-008-A-2-4,Fraser,NA,NA,5.8333,58.3333,0,1.419433,10.72
09-008-A-2-5,Fraser,NA,NA,8.8608,88.6076,0,1.76945,10.72
09-008-B-1-1,Fraser,0,0,5.0847,6.7797,0,0.62465,10.65
09-008-B-1-10,Fraser,0,0,40,40,0,1.680874,10.65
09-008-B-1-2,Fraser,17.2414,0,2.2989,4.5977,0,0.927443,10.65
09-008-B-1-3,Fraser,0,0,3.9604,89.1089,0,0.595094,10.65
09-008-B-1-4,Fraser,0,0,3.2258,32.2581,0,0.326368,10.65
09-008-B-1-5,Fraser,65.2174,0,0,0,0,-0.04596,10.65
09-008-B-1-6,Fraser,8.2353,1.1765,0,23.5294,0,0.786807,10.65
09-008-B-1-7,Fraser,0,0,3.0928,5.1546,0,-0.16063,10.65
09-008-B-1-8,Fraser,6.8627,0,0,2.9412,0,-0.20337,10.65
09-008-B-1-9,Fraser,3.5211,0,0,0,0,0.416328,10.65
09-009-1-1,Fraser,0,NA,0,NA,0,1.14654,4.62
09-009-1-10,Fraser,12,NA,0,NA,0,1.014727,4.62
09-009-1-11,Fraser,0,NA,0,NA,0,0.742359,4.62
09-009-1-12,Fraser,40,NA,0,NA,0,1.198262,4.62
09-009-1-13,Fraser,0,NA,0,NA,0,0.975891,4.62
09-009-1-14,Fraser,5,NA,0,NA,0,0.987644,4.62
09-009-1-15,Fraser,48,NA,0,NA,0,1.251216,4.62
09-009-1-2,Fraser,30,NA,0,NA,0,0.95295,4.62
09-009-1-3,Fraser,20,NA,0,NA,0,1.082359,4.62
09-009-1-4,Fraser,1.5152,NA,0,NA,0,1.062405,4.62
09-009-1-5,Fraser,0,NA,0,NA,0,0.870589,4.62
09-009-1-6,Fraser,38.5714,NA,2.381,NA,0,1.044129,4.62
09-009-1-7,Fraser,10,NA,0,NA,0,0.872948,4.62
09-009-1-8,Fraser,36.6197,NA,0,NA,0,1.190616,4.62
09-009-1-9,Fraser,3.5088,NA,0,NA,0,1.257124,4.62
09-013-1-1,Fraser,54.3046,0,0,0,0,1.183702,10.59
09-013-1-10,Fraser,5.291,0,0,0,0,1.122542,10.59
09-013-1-11,Fraser,45.4545,0,0,0,0,0.621719,10.59
09-013-1-12,Fraser,73.5931,0,0,0,0,0.985411,10.59
09-013-1-13,Fraser,37.5,0,0.625,21.875,0,1.170266,10.59
09-013-1-14,Fraser,41.4063,0,0,0,0,0.452868,10.59
09-013-1-15,Fraser,0,0,0,0,0,0.585984,10.59
09-013-1-16,Fraser,17.2414,0,0,34.4828,0,0.964595,10.59
09-013-1-2,Fraser,0.8065,20.1613,0,8.0645,0,0.914015,10.59
09-013-1-3,Fraser,75.4902,0,0,0,0,0.371148,10.59
09-013-1-4,Fraser,64.6552,0,0,1.7241,0,0.79172,10.59
09-013-1-5,Fraser,63.6704,0,0,0,0,0.885164,10.59
09-013-1-6,Fraser,4.6729,0,0,82.243,0,0.88828,10.59
09-013-1-7,Fraser,30.303,0,0,0,0,0.56,10.59
09-013-1-8,Fraser,39.604,0,0,0,0,0.439426,10.59
09-013-1-9,Fraser,43.9252,0,0,0,0,0.598853,10.59
09-015-1-1,Fraser,NA,NA,0,NA,0,0.072399,11.86
09-015-1-10,Fraser,NA,NA,6.5789,NA,0,1.086706,11.86
09-015-1-11,Fraser,NA,NA,0,NA,0,0.536568,11.86
09-015-1-12,Fraser,NA,NA,3.3708,NA,0,1.016894,11.86
09-015-1-13,Fraser,NA,NA,0,NA,0,-0.64452,11.86
09-015-1-14,Fraser,NA,NA,0,NA,0,0.182731,11.86
09-015-1-15,Fraser,NA,NA,0,NA,0,0.313751,11.86
09-015-1-2,Fraser,NA,NA,0,NA,0,0.067464,11.86
09-015-1-3,Fraser,NA,NA,0,NA,0,0.249491,11.86
09-015-1-4,Fraser,NA,NA,0,NA,0,-0.67917,11.86
09-015-1-5,Fraser,NA,NA,3.6697,NA,0,0.308774,11.86
09-015-1-6,Fraser,NA,NA,9.1743,NA,0,0.556416,11.86
09-015-1-7,Fraser,NA,NA,0,NA,0,-0.49588,11.86
09-015-1-8,Fraser,NA,NA,7.5829,NA,0,-0.42128,11.86
09-015-1-9,Fraser,NA,NA,0,NA,0,0.603309,11.86
09-016-1-1,Fraser,0,NA,NA,NA,0,-1.28436,2.06
09-016-1-10,Fraser,0,NA,NA,NA,0,-0.29691,2.06
09-016-1-11,Fraser,0,NA,NA,NA,0,-0.54794,2.06
09-016-1-12,Fraser,0,NA,NA,NA,0,-0.35639,2.06
09-016-1-13,Fraser,73.8916,NA,NA,NA,0,-0.56639,2.06
09-016-1-14,Fraser,0,NA,NA,NA,0,-0.28051,2.06
09-016-1-16,Fraser,0,NA,NA,NA,0,-0.81536,2.06
09-016-1-17,Fraser,0,NA,NA,NA,0,-0.29589,2.06
09-016-1-18,Fraser,NA,NA,NA,NA,NA,-0.44511,2.06
09-016-1-19,Fraser,3.125,NA,NA,NA,0,-0.68485,2.06
09-016-1-2,Fraser,0,NA,NA,NA,0,-0.47846,2.06
09-016-1-20,Fraser,0,NA,NA,NA,0,-1.10333,2.06
09-016-1-3,Fraser,0,NA,NA,NA,0,-0.36742,2.06
09-016-1-4,Fraser,0,NA,NA,NA,0,-1.17124,2.06
09-016-1-5,Fraser,0,NA,NA,NA,0,-0.51897,2.06
09-016-1-6,Fraser,0,NA,NA,NA,0,-0.37485,2.06
09-016-1-7,Fraser,0,NA,NA,NA,0,-1.20538,2.06
09-016-1-8,Fraser,0,NA,NA,NA,0,-0.65846,2.06
09-016-1-9,Fraser,0,NA,NA,NA,0,-0.59845,2.06
09-016-2-15,Fraser,NA,NA,NA,NA,NA,-0.45691,2.06
09-020-1-1,Fraser,0,NA,1.3699,0,0,0.853734,2.92
09-020-1-10,Fraser,29.703,NA,39.604,0.9901,0,1.441599,2.92
09-020-1-11,Fraser,12.987,NA,21.645,0,0,1.548934,2.92
09-020-1-12,Fraser,99.8004,NA,0,0,0,1.420654,2.92
09-020-1-13,Fraser,0,NA,0,0,0,1.248399,2.92
09-020-1-14,Fraser,98.6842,NA,0,0,0,1.223733,2.92
09-020-1-15,Fraser,0,NA,24.7934,8.2645,0,1.268403,2.92
09-020-1-16,Fraser,99.6264,NA,0.1245,0,0,2.226138,2.92
09-020-1-17,Fraser,24.0964,NA,60.241,1.2048,0,1.553195,2.92
09-020-1-18,Fraser,0,NA,2.1231,12.7389,0,1.4168,2.92
09-020-1-19,Fraser,0,NA,0,7.6687,0,1.097872,2.92
09-020-1-2,Fraser,37.037,NA,12.3457,0,0,1.134804,2.92
